微博数,关注数,粉丝数,introduction,是否认证,点赞数,评论数,是否包含特殊符号,positive_prob,sentiment,confidence,negative_prob,abnormal
53101,700,1354000,1,0,1,1,0,0.977593,2,0.950206,0.0224074,1
7884,664,339000,1,1,1,0,0,0.866229,2,0.702731,0.133771,1
5230,312,677,1,0,0,0,0,0.911782,2,0.80396,0.0882181,1
13041,436,64000,1,0,2,0,1,0.0222862,0,0.950475,0.977714,1
26420,454,59000,1,1,0,0,0,0.586211,2,0.0804691,0.413789,1
7990,137,2255000,1,1,0,0,1,0.684364,2,0.298587,0.315636,1
153772,1477,1511000,1,1,1,0,1,0.594184,2,0.0981866,0.405816,1
838,82,19000,1,1,1,0,0,0.681084,2,0.291298,0.318916,1
2339,1081,54000,1,1,1,4,0,0.0489525,0,0.891217,0.951047,1
273,269,10,0,0,1,1,1,0.0143349,0,0.968144,0.985665,1
333,219,7,1,0,1,1,0,0.879725,2,0.732722,0.120275,1
230,173,12,1,0,1,0,0,0.781045,2,0.513434,0.218955,1
2187,577,63000,1,0,0,1,0,0.127188,0,0.717359,0.872812,1
2552,69,13000,1,1,4,0,0,0.482194,1,0.643872,0.517806,1
7216,780,260000,1,0,786,2,1,0.582687,2,0.0726369,0.417313,1
1091,1325,102000,1,1,2,1,1,0.78714,2,0.526978,0.21286,1
38630,300,1349000,1,1,1,0,0,0.943533,2,0.874517,0.0564673,1
2159,470,370,1,0,1,4,1,0.882744,2,0.73943,0.117256,1
2283,310,434,0,0,1,0,1,0.9686,2,0.930222,0.0313999,1
59890,40,454000,1,1,0,1,0,0.734689,2,0.410421,0.265311,1
1039,342,448,1,0,4,0,1,0.89383,2,0.764067,0.10617,1
1701,639,610000,1,1,0,2,0,0.739449,2,0.420997,0.260552,1
17579,689,9238000,1,1,4,1,0,0.661669,2,0.248154,0.338331,1
3109,478,40000,1,1,1,1,1,0.406639,0,0.0963566,0.59336,1
15753,1345,102000,1,1,0,17,1,0.0204378,0,0.954583,0.979562,1
45025,12175,1053000,1,1,0,1,0,0.255767,0,0.431628,0.744233,1
6052,993,371000,1,1,3,11,1,0.286324,0,0.363726,0.713677,1
33682,932,347000,1,1,1,0,0,0.191355,0,0.574766,0.808645,1
1251,2328,54,1,0,0,0,1,0.171726,0,0.618386,0.828274,1
7423,324,465000,0,1,3,4,1,0.888352,2,0.751894,0.111648,1
5725,360,50000,1,1,262,1,0,0.966205,2,0.924899,0.0337953,1
104803,3687,103000,0,0,0,2,1,0.807855,2,0.57301,0.192145,1
3095,818,218,0,0,2,1,0,0.0256119,0,0.943085,0.974388,1
120852,183,284000,1,0,2,0,0,0.859122,2,0.686939,0.140878,1
135761,5616,2053000,1,1,17,0,1,0.869469,2,0.709931,0.130531,1
10184,1735,11000,1,0,0,1,0,0.0294557,0,0.934543,0.970544,1
489,247,304,1,0,1,1,1,0.52069,1,0.586207,0.47931,1
4100,959,15000,1,1,3,0,0,0.0120567,0,0.973207,0.987943,1
1348,164,15000,1,0,715,1,1,0.0625447,0,0.861012,0.937455,1
1456,1055,763,1,0,1,0,1,0.449314,0,0.00152482,0.550686,1
336,65,10000,1,0,4,3,1,0.537151,1,0.256971,0.462849,1
3579,1405,11000,1,1,0,0,1,0.952062,2,0.893471,0.0479381,1
4068,305,34000,1,0,600,0,1,0.700657,2,0.334793,0.299343,1
82130,19509,15000,1,1,0,0,0,0.634668,2,0.188151,0.365332,1
367,71,83,1,0,0,0,1,0.234949,0,0.477892,0.765051,1
72198,133,5560000,1,1,3,0,0,0.0321724,0,0.928506,0.967828,1
2473,208,21000,1,1,1,1,1,0.240784,0,0.464924,0.759216,1
21799,1144,1003000,1,1,0,125,0,0.904904,2,0.788676,0.0950959,1
103744,9002,3131,0,0,2,1,0,0.788712,2,0.530471,0.211288,1
8752,1361,1285,1,0,1,85,1,0.968221,2,0.929379,0.0317794,1
3963,1055,442000,1,1,0,0,1,0.606685,2,0.125966,0.393315,1
3323,1403,4612,1,0,0,0,0,0.98658,2,0.970178,0.0134199,1
3323,1403,4612,1,0,0,3,0,0.861527,2,0.692282,0.138473,1
23887,1746,1220,0,0,2,1,1,0.303902,0,0.324663,0.696098,1
42164,8508,22000,1,0,2,0,0,0.528598,1,0.42803,0.471401,1
9520,655,2666000,1,1,3,0,0,0.919813,2,0.821807,0.0801869,1
56240,15,1754000,1,1,484,0,1,0.992666,2,0.983703,0.00733363,1
12313,499,207000,1,0,346,0,0,0.908395,2,0.796433,0.0916053,1
31127,20000,105000,1,1,1,0,1,0.964884,2,0.921964,0.0351161,1
64751,2657,1089000,1,1,1,1,0,0.758841,2,0.46409,0.241159,1
36715,3457,5018,1,0,1,1,0,0.908023,2,0.795606,0.0919772,1
26,312,10,0,0,1,1,0,0.949574,2,0.887942,0.050426,1
1128,12,37,1,0,1,3,1,0.00942821,0,0.979048,0.990572,1
20574,1372,1375,1,0,1,1,0,0.96568,2,0.923734,0.0343197,1
18466,1514,5114,1,1,0,0,1,0.651606,2,0.225791,0.348394,1
33557,157,582000,1,1,0,1,1,0.136441,0,0.696798,0.863559,1
51,58,36,0,0,1,4,0,0.411846,0,0.0847877,0.588154,1
6159,761,1170,1,0,1,0,1,0.434215,0,0.0350777,0.565785,1
9097,6015,79000,1,1,1,0,0,0.823482,2,0.607738,0.176518,1
1007,177,803,0,0,0,0,0,0.286324,0,0.363726,0.713677,1
75,215,189,1,0,3,0,0,0.0998666,0,0.778074,0.900133,1
1723,255,334,1,0,1,0,0,0.617205,2,0.149344,0.382795,1
2045,207,304,1,0,3,0,1,0.771558,2,0.492352,0.228442,1
405,706,137,1,0,805,1,0,0.136839,0,0.695913,0.863161,1
93351,5319,347000,1,0,1,2,0,0.428351,0,0.0481088,0.571649,1
3568,656,514,1,0,0,1,0,0.887331,2,0.749624,0.112669,1
35627,0,2,0,0,0,1,1,0.0157186,0,0.96507,0.984281,1
19898,1729,17000,1,1,0,4,0,0.238668,0,0.469626,0.761332,1
2126,8204,2363,0,0,0,0,1,0.00776531,0,0.982744,0.992235,1
1461,15,293,1,0,0,0,0,0.945027,2,0.877837,0.0549734,1
2488,905,2665,1,1,4,0,0,0.0814843,0,0.818924,0.918516,1
995,446,588,1,1,1,0,0,0.27596,0,0.386755,0.72404,1
870,238,439,1,0,0,0,0,0.914684,2,0.810408,0.0853162,1
179,184,22,0,0,1,1,1,0.977384,2,0.949743,0.0226159,1
12556,11527,25000,1,1,0,0,0,0.767445,2,0.48321,0.232555,1
29,110,211,1,0,0,0,0,0.691516,2,0.314481,0.308484,1
7580,60,14000,1,1,2,4,1,0.953618,2,0.896929,0.0463821,1
13967,98,196,1,0,2,4,1,0.526212,1,0.475753,0.473788,1
1073,1073,457,0,0,3,1,0,0.299277,0,0.334941,0.700723,1
586,96,326,0,0,602,1,1,0.319096,0,0.290898,0.680904,1
4715,262,467,0,0,1,0,1,0.770502,2,0.490005,0.229498,1
18739,136,23000,1,0,3,1,1,0.204782,0,0.544929,0.795218,1
1514,724,51000,1,0,1,3,1,0.739924,2,0.422053,0.260076,1
1199,769,374,1,0,0,1,1,0.201547,0,0.552119,0.798453,1
3358,1052,60000,1,1,0,0,0,0.875157,2,0.72257,0.124843,1
1008,356,6869,1,1,4,1,0,0.91168,2,0.803734,0.0883199,1
174,875,8,1,0,1,1,1,0.0446917,0,0.900685,0.955308,1
25008,402,254,1,0,1,150,1,0.423109,0,0.0597583,0.576891,1
25008,402,254,1,0,2,0,0,0.427565,0,0.0498544,0.572434,1
1956,195,994,1,0,1,0,1,0.0817048,0,0.818434,0.918295,1
77335,7855,13000,1,0,0,2,0,0.882021,2,0.737824,0.117979,1
26895,1645,2097,1,0,498,0,1,0.0110475,0,0.97545,0.988953,1
15,51,2,0,0,0,0,0,0.999203,2,0.99823,0.000796737,1
6457,3092,524000,1,1,1,4,0,0.0870276,0,0.806605,0.912972,1
2562,1800,1034,1,0,1,1,0,0.903718,2,0.78604,0.0962819,1
1997,407,2473,1,1,3,1,0,0.687958,2,0.306574,0.312042,1
9540,268,119000,0,1,5049,1,1,0.764522,2,0.476715,0.235478,1
11769,95,113000,1,1,3,1,0,0.900358,2,0.778574,0.0996416,1
689,312,2845,1,0,2,0,0,0.0214584,0,0.952315,0.978542,1
12351,1502,351000,1,1,1,1,0,0.619069,2,0.153486,0.380931,1
104069,771,510000,1,1,0,0,0,0.461952,1,0.239038,0.538048,1
103890,2221,97000,1,1,21,1,1,0.970623,2,0.934717,0.0293773,1
2283,177,307,1,0,0,1,1,0.241217,0,0.463962,0.758783,1
26187,1263,989000,1,1,2,0,0,0.0866491,0,0.807447,0.913351,1
6365,508,257000,1,1,1,1,1,0.102013,0,0.773303,0.897987,1
2622,199,166,1,0,1,0,1,0.931754,2,0.848341,0.0682463,1
103,383,97,1,0,0,3,0,0.55259,2,0.00575463,0.44741,1
81,2266,18000,1,0,1,0,1,0.0150936,0,0.966459,0.984906,1
1301,78,7965,1,0,1,1,0,0.0759057,0,0.831321,0.924094,1
3844,507,2448,1,0,0,1,0,0.058752,0,0.86944,0.941248,1
124638,2050,1126000,0,1,142,32,1,0.934646,2,0.854769,0.0653541,1
14850,100,3239000,1,0,3,0,1,0.423068,0,0.0598492,0.576932,1
7003,2651,12000,1,1,0,67,1,0.965287,2,0.92286,0.0347129,1
30640,1273,287000,1,1,1,1,0,0.577103,2,0.0602285,0.422897,1
5147,192,2342000,1,1,2,0,1,0.103302,0,0.77044,0.896698,1
3443,1755,625,1,0,277,0,1,0.91665,2,0.814777,0.0833503,1
441,230,173,1,0,0,0,1,0.211323,0,0.530392,0.788677,1
438,248,297,1,0,4,0,1,0.512251,1,0.754976,0.487749,1
112,413,33,0,0,4,4,0,0.333871,0,0.258064,0.666129,1
2572,78,260000,1,0,4,4,1,0.911949,2,0.804331,0.088051,1
53026,674,9121000,1,1,3,0,0,0.969251,2,0.93167,0.0307485,1
69556,20000,20000,1,1,3,1,1,0.989985,2,0.977744,0.0100155,1
92943,183,283000,1,0,3,2,0,0.368516,0,0.181076,0.631484,1
135,755,155,0,0,0,0,0,0.857118,2,0.682485,0.142882,1
625,65,222,1,0,1,0,1,0.702973,2,0.33994,0.297027,1
71451,11336,40000,1,1,3,1,0,0.56359,2,0.0302009,0.43641,1
176,115,5172,1,1,1,0,0,0.0147815,0,0.967152,0.985219,1
2884,767,396,1,0,4,0,0,0.0778619,0,0.826974,0.922138,1
11622,5639,40000,1,1,1,71,0,0.0217006,0,0.951777,0.978299,1
366,152,9336,1,0,0,0,0,0.207966,0,0.537852,0.792034,1
3128,1458,5460,0,0,0,0,0,0.0848105,0,0.811532,0.915189,1
40569,231,148000,1,1,0,0,1,0.439702,0,0.0228842,0.560298,1
90,247,36,0,0,0,4,0,0.0807062,0,0.820653,0.919294,1
57009,224,137000,1,0,3668,92,1,0.569586,2,0.0435241,0.430414,1
73886,89,1328000,1,1,3,2,1,0.928516,2,0.841148,0.0714836,1
76584,245,961000,1,1,0,0,1,0.0203362,0,0.954808,0.979664,1
12997,617,1760000,1,1,2,1,1,0.474394,1,0.487873,0.525606,1
29801,131,330000,1,1,13,1,1,0.52928,1,0.414398,0.47072,1
2700,357,175,0,0,0,0,0,0.462622,1,0.252432,0.537378,1
34841,288,601000,1,1,1,3,0,0.0603597,0,0.865867,0.93964,1
82130,19509,15000,1,1,2605,1,0,0.912197,2,0.804883,0.0878026,1
1376,998,1106000,1,1,0,122,0,0.0244515,0,0.945663,0.975549,1
2507,173,889,1,0,1,0,1,0.589653,2,0.0881182,0.410347,1
16106,326,496000,1,1,1,1,0,0.820568,2,0.601261,0.179432,1
434,665,96,1,0,1,0,1,0.571863,2,0.0485839,0.428137,1
2994,7916,2121,1,0,1,0,0,0.850357,2,0.66746,0.149643,1
4575,1548,583,1,0,3,0,0,0.0458704,0,0.898066,0.95413,1
32057,1459,541000,1,1,4,0,1,0.0700146,0,0.844412,0.929985,1
13627,178,44000,1,1,1,0,0,0.986234,2,0.969408,0.0137663,1
2162,67,61,1,0,4,1,1,0.705834,2,0.346297,0.294166,1
12032,2592,997000,1,1,1,0,0,0.242156,0,0.461876,0.757844,1
96,293,77,0,0,1,0,1,0.831288,2,0.625085,0.168712,1
911,381,117000,1,1,3,1,0,0.527455,1,0.450897,0.472545,1
138495,7887,1696000,1,1,2900,0,1,0.449847,0,0.000340276,0.550153,1
51176,108,993000,1,1,2,0,0,0.73254,2,0.405643,0.26746,1
1637,108,22000,1,1,1,0,0,0.914114,2,0.809142,0.0858863,1
16924,390,1030000,1,1,2,1,1,0.955337,2,0.900749,0.0446629,1
4826,994,590000,1,1,4,0,0,0.854825,2,0.677388,0.145175,1
6409,326,27000,1,1,439,0,1,0.947846,2,0.884103,0.0521536,1
128397,25,815000,1,1,1,49,0,0.0551437,0,0.877458,0.944856,1
517,230,2075,0,0,0,4,0,0.933469,2,0.852153,0.0665312,1
26039,917,1295000,1,1,1,0,1,0.495551,1,0.91102,0.504449,1
45438,459,650000,1,0,1,0,0,0.55905,2,0.0201101,0.44095,1
4826,994,590000,1,1,5164,1,1,0.98794,2,0.9732,0.0120599,1
21449,1329,179000,1,1,0,0,0,0.158466,0,0.647853,0.841534,1
808,2874,341,1,0,2,0,0,0.211913,0,0.529082,0.788087,1
12354,363,1079,1,0,3,0,1,0.676011,2,0.280025,0.323989,1
2331,1395,346,1,0,1,130,1,0.648051,2,0.21789,0.351949,1
26448,1426,957,1,0,1,0,1,0.0151106,0,0.966421,0.984889,1
53,341,129,0,0,3272,0,1,0.0590126,0,0.868861,0.940987,1
3696,657,1368000,1,1,4,1,1,0.848013,2,0.662252,0.151987,1
1143,401,1050,1,0,1,0,0,0.667081,2,0.260179,0.332919,1
250,209,164,1,0,0,1,0,0.485897,1,0.717943,0.514103,1
229,275,83,0,0,1,1,0,0.0355608,0,0.920976,0.964439,1
507,368,92,1,0,0,3,1,0.981868,2,0.959708,0.0181316,1
472,294,71,1,0,4,0,0,0.0535497,0,0.881001,0.94645,1
132,339,82,0,0,1,0,0,0.995421,2,0.989825,0.00457892,1
42,518,619,1,0,0,27,0,0.920278,2,0.822839,0.0797224,1
726,129,299,1,0,2,1,1,0.0362972,0,0.91934,0.963703,1
14122,1063,13000,1,1,1,147,1,0.560859,2,0.0241315,0.439141,1
831,313,206,1,0,0,0,0,0.891174,2,0.758165,0.108826,1
3251,781,1519,1,1,1,1,1,0.164828,0,0.633715,0.835172,1
490,109,335,0,0,3599,0,0,0.903429,2,0.785398,0.0965708,1
2855,84,1939,1,0,0,184,1,0.207966,0,0.537852,0.792034,1
1737,347,627,1,0,3,4,1,0.873546,2,0.718992,0.126454,1
985,238,18,0,0,1,0,1,0.665663,2,0.25703,0.334337,1
22,39,2,1,0,0,1,1,0.00676021,0,0.984977,0.99324,1
8,288,2,0,0,0,0,0,0.654681,2,0.232625,0.345319,1
559,74,43000,1,0,0,1,1,0.745883,2,0.435296,0.254117,1
559,866,484,1,0,2,0,0,0.0141347,0,0.96859,0.985865,1
56,335,121,1,0,0,4,0,0.821998,2,0.604439,0.178002,1
2960,784,494,1,0,1,31,1,0.00989807,0,0.978004,0.990102,1
306,14,35,1,0,1,1,1,0.767841,2,0.484091,0.232159,1
101618,527,1389000,1,1,1,4,0,0.918431,2,0.818735,0.0815694,1
12,287,63,0,0,1,1,1,0.805845,2,0.568545,0.194155,1
8033,1722,764,1,0,0,3,0,0.956427,2,0.90317,0.0435733,1
45764,469,1917000,1,1,1,1,1,0.983936,2,0.964303,0.0160637,1
79450,512,5597000,1,1,1,1,0,0.800539,2,0.556754,0.199461,1
25034,2194,6128000,1,1,0,1,1,0.722031,2,0.382291,0.277969,1
24849,202,643000,1,1,5178,1,0,0.785876,2,0.524169,0.214124,1
41233,2146,351000,0,1,1,0,0,0.740631,2,0.423625,0.259369,1
99778,563,3110000,1,0,4,80,0,0.183182,0,0.592929,0.816818,1
22578,161,1646000,1,0,1,1,0,0.854194,2,0.675987,0.145806,1
399,20,1822,1,0,0,4,0,0.75049,2,0.445534,0.24951,1
21308,193,10000,1,0,1,1,1,0.455358,1,0.107162,0.544642,1
9931,23,292000,1,1,2,3,1,0.856542,2,0.681204,0.143458,1
2613,85,384,0,0,1,0,0,0.988906,2,0.975346,0.0110941,1
6599,419,32,0,0,4,2,0,0.0294557,0,0.934543,0.970544,1
6599,419,32,0,0,2,0,0,0.337912,0,0.249084,0.662088,1
100,2616,856,1,0,131,1,0,0.316809,0,0.295981,0.683191,1
1979,4204,8640,1,0,1,0,0,0.800413,2,0.556473,0.199587,1
21351,64,151000,1,1,4,133,1,0.524557,1,0.508861,0.475443,1
25037,1329,64000,1,1,868,0,0,0.425748,0,0.0538937,0.574252,1
1602,728,267,1,0,0,0,1,0.444731,0,0.0117093,0.555269,1
1726,203,1258,1,1,2,1,0,0.969653,2,0.932562,0.030347,1
113179,4244,396000,1,1,1,1,1,0.748766,2,0.441703,0.251234,1
11610,2912,105000,1,1,1,1,0,0.565172,2,0.0337154,0.434828,1
2267,1032,290000,1,1,0,1,0,0.253652,0,0.436329,0.746348,1
1397,357,64000,1,1,1,0,0,0.989985,2,0.977744,0.0100155,1
564,36,68,1,0,3,1,1,0.17011,0,0.621978,0.82989,1
569,723,13000,1,1,0,1,1,0.918065,2,0.817921,0.0819354,1
898,65,117,1,0,0,103,1,0.410976,0,0.0867208,0.589024,1
48039,311,42000,1,1,2,1,0,0.97478,2,0.943956,0.0252199,1
1,107,1,0,0,2,1,0,0.706719,2,0.348265,0.293281,1
46107,824,381000,1,1,0,1,0,0.480103,1,0.602056,0.519897,1
110294,159,257000,1,0,1,0,1,0.98058,2,0.956845,0.0194196,1
73658,134,533000,1,1,2,0,1,0.586903,2,0.0820065,0.413097,1
75443,476,1606000,1,1,2,132,1,0.908471,2,0.796601,0.0915294,1
252,360,84,1,0,0,1,0,0.813381,2,0.585292,0.186619,1
3,200,25,0,0,1,0,0,0.972087,2,0.93797,0.0279133,1
66226,633,5860000,1,1,3,0,0,0.452362,1,0.0472361,0.547638,1
606,84,48,1,0,0,1,0,0.268548,0,0.403228,0.731452,1
55949,45,503000,0,1,2317,0,0,0.95841,2,0.907578,0.0415898,1
64,1,99000,0,0,0,0,0,0.447256,0,0.00609835,0.552744,1
1295,170,31,0,0,0,1,1,0.233088,0,0.482026,0.766912,1
432,515,60,1,0,1,2,1,0.720271,2,0.378381,0.279729,1
2784,455,329,0,0,1,3,1,0.962928,2,0.917618,0.0370718,1
434,159,239,1,0,0,4,0,0.0108367,0,0.975919,0.989163,1
7995,143,58000,1,1,3,0,1,0.706602,2,0.348003,0.293398,1
912,1020,158000,1,1,0,0,0,0.933875,2,0.853055,0.0661251,1
847,317,193,1,0,0,1,0,0.907812,2,0.795137,0.0921884,1
847,317,193,1,0,0,151,0,0.0154347,0,0.965701,0.984565,1
847,317,193,1,0,0,0,1,0.67225,2,0.271667,0.32775,1
10511,1055,1658,1,0,0,4,0,0.038736,0,0.91392,0.961264,1
3271,757,49000,1,0,0,1,0,0.0623307,0,0.861487,0.937669,1
16822,78,200000,1,1,0,0,1,0.721535,2,0.381188,0.278465,1
210,36,316,1,0,595,0,1,0.0239359,0,0.946809,0.976064,1
38973,911,115000,1,0,1,0,0,0.0551941,0,0.877346,0.944806,1
18,389,137,1,0,0,1,0,0.767841,2,0.484091,0.232159,1
20144,1483,144000,1,1,0,0,0,0.783583,2,0.519072,0.216418,1
413,160,23000,1,0,1,1,0,0.309667,0,0.311851,0.690333,1
8265,181,32000,1,0,0,3,0,0.75132,2,0.447378,0.24868,1
24131,1205,117000,0,1,0,3,0,0.763136,2,0.473635,0.236864,1
12479,259,1804000,1,1,4,1,0,0.059255,0,0.868322,0.940745,1
4233,1981,858,1,0,0,0,1,0.83426,2,0.631688,0.16574,1
4558,216,485,1,0,3,194,1,0.139103,0,0.690882,0.860897,1
10581,207,6097,0,0,0,2,1,0.533475,1,0.33051,0.466525,1
76430,64,109000,0,0,1,1,0,0.112197,0,0.750673,0.887803,1
24849,202,643000,1,1,1,3,1,0.57849,2,0.0633114,0.42151,1
2892,368,106000,1,0,0,0,1,0.660183,2,0.244851,0.339817,1
18419,1209,53000,1,1,2,0,1,0.174693,0,0.611793,0.825307,1
1669,499,238,1,0,0,0,1,0.930978,2,0.846617,0.0690222,1
27662,1154,1646,1,0,3616,0,0,0.810356,2,0.578569,0.189644,1
2213,115,2506,1,1,2,0,1,0.952127,2,0.893616,0.0478727,1
15771,113,1572,0,0,2,2,1,0.0362227,0,0.919505,0.963777,1
211,987,87,0,0,0,0,1,0.00506369,0,0.988747,0.994936,1
24066,5910,3831,1,0,0,4,1,0.627804,2,0.172899,0.372196,1
37656,97,2185000,1,1,2,47,1,0.0477289,0,0.893936,0.952271,1
10012,1988,281000,1,1,1,0,1,0.966724,2,0.926053,0.0332761,1
1225,3759,2281,1,0,3,1,0,0.145092,0,0.677574,0.854908,1
82171,6172,830000,1,1,0,0,1,0.597187,2,0.104859,0.402813,1
1054,40,24,1,0,1,4,1,0.119203,0,0.735104,0.880797,1
57904,599,4146000,1,1,1,0,1,0.980679,2,0.957065,0.0193207,1
174,1197,6526,1,0,0,1,1,0.890019,2,0.755598,0.109981,1
4120,2384,20000,1,0,1,1,1,0.940161,2,0.867025,0.0598388,1
14847,39,484000,1,1,1,4,0,0.952652,2,0.894783,0.0473478,1
3394,58,426,1,0,1,4,0,0.29274,0,0.349467,0.70726,1
17,93,6,0,0,1,2,0,0.0954183,0,0.787959,0.904582,1
6704,314,233,1,0,0,153,0,0.110426,0,0.75461,0.889575,1
13632,93,255000,0,0,0,1,1,0.583085,2,0.0735223,0.416915,1
312,569,113,1,0,0,9,1,0.579271,2,0.0650458,0.420729,1
1374,152,1252,0,1,2,0,0,0.693317,2,0.318482,0.306683,1
5,23,2,0,0,1,79,0,0.0563619,0,0.874751,0.943638,1
9676,465,294000,1,1,405,0,1,0.186106,0,0.58643,0.813894,1
15583,2452,17000,1,1,0,0,1,0.88159,2,0.736866,0.11841,1
1696,879,6672,1,0,0,3,1,0.630959,2,0.17991,0.369041,1
20252,50,798000,1,1,980,1,1,0.203348,0,0.548115,0.796652,1
25023,1261,1080000,1,1,0,85,1,0.348529,0,0.225491,0.651471,1
10339,1866,12000,1,1,2,0,0,0.0689587,0,0.846759,0.931041,1
26829,3572,219000,1,1,0,4,0,0.0197517,0,0.956107,0.980248,1
3029,838,487,1,0,0,1,1,0.678765,2,0.286144,0.321235,1
29,175,20,1,0,5942,1,1,0.789102,2,0.531338,0.210898,1
4654,3954,655000,1,1,1,4,0,0.00922011,0,0.979511,0.99078,1
67362,1235,153000,1,1,1,0,0,0.798083,2,0.551295,0.201917,1
109844,40,7752000,1,0,0,1,1,0.98987,2,0.977489,0.0101301,1
29772,143,1006000,1,1,3,0,0,0.464188,1,0.283768,0.535812,1
33647,879,1805000,1,1,1,0,1,0.287564,0,0.360969,0.712436,1
5180,581,3090,1,0,0,3,0,0.427565,0,0.0498544,0.572434,1
19824,763,1004,1,0,0,1,1,0.509259,1,0.814811,0.490741,1
750,464,240,1,0,0,1,1,0.770576,2,0.490168,0.229424,1
22723,233,692000,1,1,0,184,0,0.818856,2,0.597458,0.181144,1
2393,499,474000,1,1,0,174,1,0.760108,2,0.466907,0.239892,1
54569,243,6225000,1,1,1,2,0,0.119431,0,0.734599,0.880569,1
68613,298,1818000,1,1,1,0,1,0.783925,2,0.519832,0.216075,1
48,47,1274000,1,1,1,3,0,0.854825,2,0.677388,0.145175,1
1726,158,2990,1,1,0,0,0,0.286716,0,0.362854,0.713284,1
48,211,41,1,0,0,0,1,0.55259,2,0.0057545,0.44741,1
2511,9161,8977,1,0,1,2,0,0.139192,0,0.690684,0.860808,1
43885,1713,7893,1,1,0,0,1,0.997473,2,0.994384,0.00252708,1
16921,14974,307000,1,0,2,92,1,0.909528,2,0.798951,0.0904718,1
14800,1417,2471,1,0,1,1,1,0.00632482,0,0.985945,0.993675,1
56670,204,249000,1,0,727,0,1,0.00402506,0,0.991055,0.995975,1
21451,1962,1382000,1,1,0,0,0,0.0111682,0,0.975182,0.988832,1
59751,236,1818000,0,1,1,2,1,0.874821,2,0.721825,0.125179,1
33689,451,256000,1,1,1,0,0,0.111243,0,0.752793,0.888757,1
3069,88,5126,0,0,0,4,1,0.126692,0,0.718463,0.873308,1
3069,88,5126,0,0,1,0,1,0.995729,2,0.990509,0.00427094,1
39768,630,538000,0,1,2,0,0,0.998238,2,0.996085,0.00176194,1
72561,149,143000,1,1,29,0,0,0.739649,2,0.421443,0.260351,1
1877,487,102000,1,1,2,0,1,0.887331,2,0.749624,0.112669,1
91804,135,2840000,1,1,1,1,1,0.840336,2,0.645191,0.159664,1
55846,137,5796000,0,1,1,3,1,0.944868,2,0.877484,0.0551321,1
55846,137,5796000,0,1,1,0,1,0.817755,2,0.59501,0.182245,1
164242,1542,4698000,1,1,640,0,1,0.985433,2,0.96763,0.0145666,1
16410,197,2281000,1,1,1,0,1,0.87358,2,0.719066,0.12642,1
37924,1983,1284000,1,1,1,0,0,0.808117,2,0.573593,0.191883,1
117753,1481,1384000,1,1,1,24,1,0.142438,0,0.683472,0.857562,1
110378,620,738000,1,1,4,0,1,0.126326,0,0.719276,0.873674,1
130443,758,4476000,1,1,0,3,0,0.374107,0,0.168652,0.625893,1
117753,2522,2908000,1,1,0,96,1,0.144724,0,0.67839,0.855276,1
138064,612,1198000,1,1,0,0,0,0.0156065,0,0.965319,0.984394,1
130443,758,4476000,1,1,1,0,0,0.542988,1,0.14025,0.457012,1
58845,63,123000,1,0,4,12,1,0.37305,0,0.171001,0.626951,1
63852,261,2332000,1,1,1,3,0,0.573625,2,0.0525,0.426375,1
161470,256,1743000,1,1,2,4,1,0.77444,2,0.498755,0.22556,1
102225,1133,1943000,1,1,0,0,0,0.0665699,0,0.852067,0.93343,1
76668,252,1870000,1,1,1,0,1,0.68325,2,0.296112,0.31675,1
43334,305,3752000,1,1,1,1,0,0.403993,0,0.102237,0.596007,1
30277,200,5851,1,1,591,1,1,0.675868,2,0.279707,0.324132,1
45144,481,25843000,1,1,0,1,1,0.33528,0,0.254934,0.66472,1
23941,163,5132000,1,1,0,0,0,0.954628,2,0.899174,0.0453716,1
77061,152,332000,1,0,0,1,0,0.0146303,0,0.967488,0.98537,1
63852,261,2332000,1,1,0,0,1,0.900398,2,0.778663,0.0996018,1
54338,469,1226000,1,1,3,1,1,0.987904,2,0.97312,0.0120959,1
86958,128,495000,1,0,0,1,1,0.00166784,0,0.996294,0.998332,1
116562,3307,685000,1,1,1,0,1,0.75145,2,0.447666,0.24855,1
43334,305,3752000,1,1,3,1,1,0.52069,1,0.586207,0.47931,1
117753,2522,2908000,1,1,0,0,1,0.730339,2,0.400754,0.269661,1
130443,758,4476000,1,1,4,3,1,0.160748,0,0.642782,0.839252,1
79330,453,2144000,1,1,1,1,1,0.455358,1,0.107162,0.544642,1
72297,297,1666000,1,1,1,1,1,0.0739681,0,0.835626,0.926032,1
84015,151,881000,1,0,1,2,1,0.665674,2,0.257054,0.334326,1
635,509,154,1,0,0,1,1,0.994548,2,0.987885,0.00545164,1
16534,1365,3462,1,0,0,1,0,0.0225214,0,0.949952,0.977479,1
67,244,29,0,0,1,0,0,0.955866,2,0.901925,0.0441337,1
355,166,26,0,0,2,0,0,0.619223,2,0.153828,0.380777,1
2130,170,2,1,0,2,1,1,0.199641,0,0.556354,0.800359,1
324,65,36,1,0,0,1,0,0.952741,2,0.894979,0.0472593,1
1,45,1,0,0,3,1,0,0.887619,2,0.750264,0.112381,1
21628,123,117000,1,1,1197,0,0,0.814787,2,0.588416,0.185213,1
11802,3550,1011,1,0,0,4,1,0.148704,0,0.669546,0.851296,1
920,172,85,1,0,0,0,0,0.599152,2,0.109227,0.400848,1
